familyName,givenName,gender,affiliatedTo,dbpediaURI,yagoURI
Blunt,Matt,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Matt_Blunt,http://yago-knowledge.org/resource/Matt_Blunt
Sununu,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/John_E._Sununu,http://yago-knowledge.org/resource/John_E._Sununu
Funderburk,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/David_Funderburk,http://yago-knowledge.org/resource/David_Funderburk
Leach,Howard,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Howard_H._Leach,http://yago-knowledge.org/resource/Howard_H._Leach
Combest,Larry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Larry_Combest,http://yago-knowledge.org/resource/Larry_Combest
Baker,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/William_P._Baker,http://yago-knowledge.org/resource/William_P._Baker
Dornan,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Bob_Dornan,http://yago-knowledge.org/resource/Bob_Dornan
Armey,Dick,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Dick_Armey,http://yago-knowledge.org/resource/Dick_Armey
Istook,Ernest,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Ernest_Istook,http://yago-knowledge.org/resource/Ernest_Istook
Ferguson,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Mike_Ferguson_(New_Jersey_politician),http://yago-knowledge.org/resource/Mike_Ferguson_(New_Jersey_politician)
Turner,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Mike_Turner,http://yago-knowledge.org/resource/Mike_Turner
Pearce,Steve,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Steve_Pearce_(politician),http://yago-knowledge.org/resource/Steve_Pearce_(politician)
Miller,Walter,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Walter_Dale_Miller,http://yago-knowledge.org/resource/Walter_Dale_Miller
Lashutka,Greg,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Greg_Lashutka,http://yago-knowledge.org/resource/Greg_Lashutka
Aungst,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Brian_Aungst,http://yago-knowledge.org/resource/Brian_Aungst
Crookham,Charles,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Charles_Crookham,http://yago-knowledge.org/resource/Charles_Crookham
Bradley,Walter,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Walter_Dwight_Bradley,http://yago-knowledge.org/resource/Walter_Dwight_Bradley
Gibbons,Dawn,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Dawn_Gibbons,http://yago-knowledge.org/resource/Dawn_Gibbons
Tran,Van,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Van_Tran,http://yago-knowledge.org/resource/Van_Tran
Ribble,Reid,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Reid_Ribble,http://yago-knowledge.org/resource/Reid_Ribble
Palazzo,Steven,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Steven_Palazzo,http://yago-knowledge.org/resource/Steven_Palazzo
Davis,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/David_Davis_(U.S._politician),http://yago-knowledge.org/resource/David_Davis_(U.S._politician)
Nickles,Don,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Don_Nickles,http://yago-knowledge.org/resource/Don_Nickles
Symington,Fife,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Fife_Symington,http://yago-knowledge.org/resource/Fife_Symington
Sullivan,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/John_Sullivan_(Oklahoma),http://yago-knowledge.org/resource/John_Sullivan_(Oklahoma)
Williams,Roger,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Roger_Williams_(U.S._politician),http://yago-knowledge.org/resource/Roger_Williams_(U.S._politician)
McCotter,Thaddeus,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Thaddeus_McCotter,http://yago-knowledge.org/resource/Thaddeus_McCotter
Greenwood,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/James_C._Greenwood,http://yago-knowledge.org/resource/James_C._Greenwood
Quinn,Larry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Larry_Quinn_(ice_hockey),http://yago-knowledge.org/resource/Larry_Quinn_(ice_hockey)
Rice,Tom,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Tom_Rice,http://yago-knowledge.org/resource/Tom_Rice
Smith,Gordon,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Gordon_H._Smith,http://yago-knowledge.org/resource/Gordon_H._Smith
Moore,Henson,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Henson_Moore,http://yago-knowledge.org/resource/Henson_Moore
Bennett,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Bob_Bennett_(politician),http://yago-knowledge.org/resource/Bob_Bennett_(politician)
Kerns,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Brian_D._Kerns,http://yago-knowledge.org/resource/Brian_D._Kerns
Pease,Edward,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Edward_A._Pease,http://yago-knowledge.org/resource/Edward_A._Pease
Clinger,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),"http://dbpedia.org/resource/William_F._Clinger,_Jr.","http://yago-knowledge.org/resource/William_F._Clinger,_Jr."
Gosar,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Paul_Gosar,http://yago-knowledge.org/resource/Paul_Gosar
Packard,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Ron_Packard,http://yago-knowledge.org/resource/Ron_Packard
Taft,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Bob_Taft,http://yago-knowledge.org/resource/Bob_Taft
Talent,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jim_Talent,http://yago-knowledge.org/resource/Jim_Talent
Rosenthal,Chuck,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Chuck_Rosenthal_(district_attorney),http://yago-knowledge.org/resource/Chuck_Rosenthal_(district_attorney)
Pringle,Curt,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Curt_Pringle,http://yago-knowledge.org/resource/Curt_Pringle
Saxton,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jim_Saxton,http://yago-knowledge.org/resource/Jim_Saxton
Heineman,Fred,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Fred_Heineman,http://yago-knowledge.org/resource/Fred_Heineman
Gutknecht,Gil,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Gil_Gutknecht,http://yago-knowledge.org/resource/Gil_Gutknecht
Pombo,Richard,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Richard_Pombo,http://yago-knowledge.org/resource/Richard_Pombo
Wittman,Rob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Rob_Wittman,http://yago-knowledge.org/resource/Rob_Wittman
Flanagan,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Robert_Flanagan,http://yago-knowledge.org/resource/Robert_Flanagan
Austria,Steve,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Steve_Austria,http://yago-knowledge.org/resource/Steve_Austria
Shimkus,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/John_Shimkus,http://yago-knowledge.org/resource/John_Shimkus
Kline,Phill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Phill_Kline,http://yago-knowledge.org/resource/Phill_Kline
Martinez,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Bob_Martinez,http://yago-knowledge.org/resource/Bob_Martinez
Almond,Lincoln,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Lincoln_Almond,http://yago-knowledge.org/resource/Lincoln_Almond
Henry,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Paul_B._Henry,http://yago-knowledge.org/resource/Paul_B._Henry
Hilleary,Van,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Van_Hilleary,http://yago-knowledge.org/resource/Van_Hilleary
Batt,Jay,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jay_Batt,http://yago-knowledge.org/resource/Jay_Batt
Redmond,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/William_T._Redmond,http://yago-knowledge.org/resource/William_T._Redmond
Bunning,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jim_Bunning,http://yago-knowledge.org/resource/Jim_Bunning
Ryun,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jim_Ryun,http://yago-knowledge.org/resource/Jim_Ryun
Renacci,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jim_Renacci,http://yago-knowledge.org/resource/Jim_Renacci
Frisa,Daniel,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Daniel_Frisa,http://yago-knowledge.org/resource/Daniel_Frisa
Longley,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),"http://dbpedia.org/resource/James_B._Longley,_Jr.","http://yago-knowledge.org/resource/James_B._Longley,_Jr."
Suthers,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/John_Suthers,http://yago-knowledge.org/resource/John_Suthers
Steelman,Sarah,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Sarah_Steelman,http://yago-knowledge.org/resource/Sarah_Steelman
Bilbray,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Brian_Bilbray,http://yago-knowledge.org/resource/Brian_Bilbray
Oberholtzer,Jerry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Jerry_Oberholtzer,http://yago-knowledge.org/resource/Jerry_Oberholtzer
Cafero,Lawrence,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Lawrence_F._Cafero,http://yago-knowledge.org/resource/Lawrence_F._Cafero
Jubelirer,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Robert_Jubelirer,http://yago-knowledge.org/resource/Robert_Jubelirer
Cremeans,Frank,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Frank_Cremeans,http://yago-knowledge.org/resource/Frank_Cremeans
Seymour,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/John_F._Seymour,http://yago-knowledge.org/resource/John_F._Seymour
Walkup,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Bob_Walkup,http://yago-knowledge.org/resource/Bob_Walkup
Black,Diane,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Diane_Black,http://yago-knowledge.org/resource/Diane_Black
Hibbard,Frank,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Frank_Hibbard,http://yago-knowledge.org/resource/Frank_Hibbard
Rigell,Scott,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Scott_Rigell,http://yago-knowledge.org/resource/Scott_Rigell
Heck,Rose,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Rose_Marie_Heck,http://yago-knowledge.org/resource/Rose_Marie_Heck
Allen,Aris,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Aris_T._Allen,http://yago-knowledge.org/resource/Aris_T._Allen
Clinton,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Clinton,http://yago-knowledge.org/resource/Bill_Clinton
McCall,Carl,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Carl_McCall,http://yago-knowledge.org/resource/Carl_McCall
